standard_family_id,standard_family_key
FAM-A65420DF3052,IS 12964
FAM-AD2B12BF1605,IS 12965
FAM-69994FEA45A6,IS 12972
FAM-F0D2A746DEB8,IS 12996
FAM-C994694466BA,IS 1861
FAM-D19F4623BECB,IS 2316
FAM-9CD08B325FB3,IS 2854
FAM-C8A9A36EE529,IS 2986
FAM-15AAC541A5F2,IS 4838
FAM-6C9461BB16FF,IS 6810
FAM-A30EA545347E,IS 7624
FAM-0833CF5826D5,IS 12920
FAM-AB1179F3F388,IS 12939
FAM-206292228705,IS 12946
FAM-63A15ADE040D,IS 12948
FAM-E077471D27B0,IS 12958
FAM-6AC7A7662E98,IS 12960
FAM-A450D16D56DA,IS 12980
FAM-1E9C52417CC7,IS 273
FAM-F18F897BF985,IS 2985
FAM-4368A9821372,IS 3688
FAM-F423DEA7F57C,IS 3742
FAM-5AAB77226DA1,IS 4414
FAM-B8B86E9931FA,IS 6497
FAM-AEB65C60789F,IS 6809
FAM-41C858AF53FD,IS 7669
FAM-8B2CDAF4504F,IS 11401
FAM-780581B761E2,IS 12903
FAM-1854278B0979,IS 12913
FAM-8ECD52C61E60,IS 12921
FAM-3FED49056984,IS 12928
FAM-B7AB90F19E56,IS 12955
FAM-0CB8A9AF8B8F,IS 1540
FAM-85C2167B78A3,IS 2220
FAM-349270259298,IS 263
FAM-D70BB923B7B0,IS 3079
FAM-AF714D4A92BB,IS 3510
FAM-9E207AB650FB,IS 402
FAM-472577260BBD,IS 6139
FAM-2BDD0CD5B13B,IS 9527
FAM-B3C25B40BA81,IS 1112
FAM-68016914A30C,IS 12754
FAM-B1957A7076DF,IS 12880
FAM-DD4D594EE720,IS 12902
FAM-9E072C648B23,IS 12905
FAM-2425019D1CCB,IS 12908
FAM-10FC300EF5E7,IS 12909
FAM-B10CF6F5C21A,IS 12916
FAM-9506229DD9B7,IS 12918
FAM-6C7F8E063832,IS 12925
FAM-0CB4D424F3C9,IS 12938
FAM-87FF38166F5A,IS 3058
FAM-12765D9E971B,IS 4241
FAM-3ACC965652ED,IS 5081
FAM-894DF1AA17B7,IS 6952
FAM-5E23B93968B8,IS 9668
FAM-E54EBCE45DFF,IS 12912
FAM-E3C4FAEFF29F,IS 10236
FAM-6DF4F4A69B95,IS 10605
FAM-DC15CFEB508D,IS 12642
FAM-055232E57494,IS 12755
FAM-1AFD1E84B4A7,IS 12777
FAM-E9C029159966,IS 12850
FAM-EDF72BC6E9CD,IS 12883
FAM-FE34AB97E4F8,IS 12888
FAM-729EF04FA5DD,IS 12892
FAM-65A4B198009A,IS 12895
FAM-CB4C3880F59E,IS 12896
FAM-CDABE61FA9A8,IS 12914
FAM-F59936EF1033,IS 12923
FAM-0668D43524CA,IS 2692
FAM-333367600FDC,IS 2747
FAM-7C4AF1A68C90,IS 5045
FAM-745DE2F1CCE0,IS 5395
FAM-0302068FE616,IS 7598
FAM-440892D70939,IS 11674
FAM-D344FA30B1ED,IS 12688
FAM-38453309428E,IS 12798
FAM-C9DEBAE0F65A,IS 12822
FAM-399515EA0517,IS 12837
FAM-9A7C0273C072,IS 12874
FAM-A51AD7701EFA,IS 12875
FAM-EC949C9F9193,IS 12881
FAM-9D011119D782,IS 12882
FAM-D576CAFB9356,IS 12899
FAM-CAAAED90BB51,IS 12907
FAM-13E708B2FD5C,IS 2030
FAM-2BEC427D982B,IS 2257
FAM-913DBA6EB217,IS 2905
FAM-C579BB43E6C7,IS 4475
FAM-89BC5437702C,IS 6130
FAM-E31D24078D6C,IS 8672
FAM-78B883327830,IS 9857
FAM-9BCCBF4A4525,IS 10357
FAM-36F8A24ADCBA,IS 10387
FAM-3AE83539344D,IS 12775
FAM-70E92AB26B85,IS 12816
FAM-95A190ED39E0,IS 12839
FAM-63D8618615AB,IS 12842
FAM-C41A9763FA76,IS 12857
FAM-994B4AA47FFE,IS 12858
FAM-2EEAEFEBA6B3,IS 12861
FAM-BF9663294ED1,IS 12862
FAM-1937767646D2,IS 12864
FAM-E00F5A02D21E,IS 12865
FAM-2DC62997F5E3,IS 12867
FAM-1D3D19658011,IS 12868
FAM-AEA91B4A5B62,IS 12870
FAM-101481231E98,IS 12877
FAM-32B27A3DCCEE,IS 1898
FAM-0186D57F5F33,IS 2199
FAM-A67C88699EED,IS 2302
FAM-CC697BAEB84D,IS 2895
FAM-CC34545820B7,IS 4048
FAM-A8A30E247FB8,IS 4185
FAM-2D5E3AB77E3C,IS 6546
FAM-BA117F1FED86,IS H10001
FAM-076BF85E7E97,IS 5325
FAM-1FAE49E8D131,IS 12268
FAM-24E4CDD9DA7D,IS 12622
FAM-6B229C87F28D,IS 12803
FAM-DB90DCFE33B5,IS 12805
FAM-C567D3BA8204,IS 12806
FAM-09637AA030AD,IS 12809
FAM-B24837C21F78,IS 12812
FAM-E4B835AF020F,IS 12813
FAM-5AC2FED38C8D,IS 12828
FAM-8D0F9375D1FC,IS 12830
FAM-3B5DE38CC469,IS 12836
FAM-B597484744BD,IS 12838
FAM-DFEC1B7F2AC9,IS 12840
FAM-DAC6C382C250,IS 12843
FAM-6406C3B6D2BE,IS 12852
FAM-7F8253BCEEB8,IS 12853
FAM-15B1EE08B278,IS 12854
FAM-5A1EBF522DCC,IS 12859
FAM-6F68295CA0B2,IS 12860
FAM-5DA4FDE8F836,IS 2610
FAM-E4248C09FF02,IS 3208
FAM-7FD167A7440D,IS 3209
FAM-D36867FE8732,IS 3844
FAM-CDDC2BFC3B09,IS 4524
FAM-AD1B7ADD4136,IS 6379
FAM-81AB2866C11F,IS 7395
FAM-BD4CD653B65F,IS 7689
FAM-7F6311732367,IS 7800
FAM-40009BAC9EFF,IS 9531
FAM-67E4EC926872,IS 12536
FAM-A13F8CBA406D,IS 12689
FAM-B183E780D09E,IS 12690
FAM-0A490468C7A3,IS 12711
FAM-8911E31A28EC,IS 12774
FAM-D160FF0A52EF,IS 12807
FAM-419806429D9F,IS 12811
FAM-D863717224FC,IS 12825
FAM-82130A66133A,IS 1444
FAM-42AA860C5FED,IS 1827
FAM-6C01D94009B7,IS 3216
FAM-17279D5C758F,IS 3222
FAM-74747B208D3A,IS 4523
FAM-051F2527AD30,IS 7666
FAM-C256994EDA89,IS 8447
FAM-CAF7ADB86D43,IS 9328
FAM-98050E186FFD,IS 12649
FAM-FB26D8021B44,IS 12687
FAM-6C30CD08AFE1,IS 12692
FAM-C9F91D35BB7C,IS 12695
FAM-8FC57A65C057,IS 12727
FAM-F6004B392C05,IS 12741
FAM-58EBEFB1A909,IS 12745
FAM-BA7784C81B42,IS 12751
FAM-549FCA71A503,IS 12779
FAM-A10DC9FBE9C7,IS 12781
FAM-0805735E0747,IS 12782
FAM-991EFB516950,IS 12787
FAM-C9B4170A3389,IS 12794
FAM-25C9B159FCA4,IS 12796
FAM-659D2E9B51C8,IS 177
FAM-D3E2F3B07AF1,IS 2602
FAM-E33C9F3D2109,IS 3206
FAM-BBEAA21F173B,IS 3207
FAM-3C80C1B731BF,IS 3210
FAM-C169CCD351E9,IS 3242
FAM-2A0D51CBC695,IS 4205
FAM-2D088D66CA31,IS 5289
FAM-35F9C6BD6D18,IS 6338
FAM-4DA30C8CB249,IS 8167
FAM-C6C1096AB80D,IS 8436
FAM-47CBAD3B1E3E,SP 15
FAM-950929562F99,IS 12714
FAM-13D472392C8B,IS 1039
FAM-E0C52625FBD9,IS 11348
FAM-8620CB2F8FEE,IS 12465
FAM-923336857212,IS 12705
FAM-CF66FDDF9B29,IS 12713
FAM-19E3743C25D0,IS 12728
FAM-68802271BC68,IS 12736
FAM-7313724A1FE8,IS 12737
FAM-783757615941,IS 12739
FAM-FF8B38B67D97,IS 12742
FAM-43A80D8155D2,IS 12753
FAM-00F83847B005,IS 12791
FAM-1362C94075ED,IS 12799
FAM-6B273018E36A,IS 1294
FAM-8FF81BF957B7,IS 1958
FAM-3845D0BD3B6B,IS 2453
FAM-AF546E4EDBFD,IS 2693
FAM-E29B5B277540,IS 3670
FAM-CD9A6D63E380,IS 6079
FAM-7DBDFF39ED3B,IS 6180
FAM-82CA99BF871E,IS 6777
FAM-F4C3D4A20972,IS 8448
FAM-33CF01B073C6,IS 9422
FAM-39021F8C30CD,IS 9819
FAM-583E4DF3A453,IS 12744
FAM-25E313A0042F,IS 11014
FAM-886BC7A1B165,IS 11967
FAM-97863518586F,IS 12600
FAM-96650257E8D8,IS 12676
FAM-1565CCFBE93B,IS 12686
FAM-B4E60A1F686B,IS 12696
FAM-4B16B1FFACB5,IS 12697
FAM-46618BB02E8E,IS 12710
FAM-401DA21A3190,IS 12715
FAM-DA46AF7E4E9B,IS 12740
FAM-DCE3B192D546,IS 1730
FAM-A736D501C9F8,IS 1800
FAM-A4EF25E86F71,IS 2663
FAM-BCA23C9FE2E7,IS 3522
FAM-F48A9A89B9C8,IS 4436
FAM-917AD1BA6190,IS 5423
FAM-E791DA27555F,IS 5905
FAM-14494FB57C84,IS 6586
FAM-4A98D3FD854F,IS 6714
FAM-91511ADBD86D,IS 6890
FAM-69B9ABADC286,IS 7491
FAM-5BEF8B11F880,IS 9592
FAM-4C8E7EDCBE30,IS/QC 300100
FAM-0C2467FBCF88,IS 12915
FAM-4918D10B8E1E,IS 12538
FAM-A9312F532071,IS 12582
FAM-76ACF989FEA6,IS 12620
FAM-D6F68CBFDF94,IS 12648
FAM-C914B70015FA,IS 12659
FAM-BC7CE06A1FEC,IS 12671
FAM-7F763A3431B9,IS 12675
FAM-83119FB65CF0,IS 12702
FAM-8B2D41A1EED1,IS 12703
FAM-D65DDBF6AD3F,IS 12704
FAM-76DF7E51A93C,IS 12706
FAM-C2F955D042CA,IS 12707
FAM-133FE89B0841,IS 12717
FAM-C2D0600034E8,IS 12719
FAM-934CAB8CD84D,IS 1414
FAM-5A98FDDF7E0B,IS 1732
FAM-B67139AE313A,IS 2552
FAM-754936F9C342,IS 2641
FAM-DEA964A997CF,IS 3419
FAM-175712F5A6F2,IS 3839
FAM-C3E0398A1892,IS 6966
FAM-6CD7A0EB966E,SP 36
FAM-C337E02319D9,IS 12621
FAM-6A0C8F18B07E,IS 12644
FAM-675F1DA1864C,IS 12674
FAM-E4FEF94831F7,IS 12680
FAM-CAA731385161,IS 12684
FAM-E7A17B96CFB1,IS 12685
FAM-364C3A33D4A9,IS 12693
FAM-52AAD67CF4DA,IS 12698
FAM-29EA238E8070,IS 12712
FAM-C63ECB4234DF,IS 200
FAM-B3798170B363,IS 3702
FAM-91581342918C,IS 392
FAM-48C2A34FA123,IS 4790
FAM-B55C74406D71,IS 4898
FAM-17F6966E95D1,IS 7187
FAM-729BE5CA2652,IS 7492
FAM-10E4043ABD60,IS 7493
FAM-3D748E7E7D8A,IS 7592
FAM-3B02EAEC723F,IS 8120
FAM-B360E499AC9F,IS 8529
FAM-EA10C583BA0E,IS 8949
FAM-B47F5F0280BB,IS 11297
FAM-5740AE073D98,IS 12537
FAM-D7ED0FB4442E,IS 12560
FAM-AF6E56B44E5C,IS 12587
FAM-D794AC22E4C4,IS 12612
FAM-E86576FEA32E,IS 12614
FAM-89FDE6170AA1,IS 12630
FAM-0F1D7ED45DEF,IS 12631
FAM-AE783B04E432,IS 12643
FAM-AD154D61D21E,IS 12667
FAM-8C54C984188A,IS 1553
FAM-474CFE15E3EC,IS 3513
FAM-674697E14BB0,IS 4139
FAM-E1891A7B4F8C,IS 6336
FAM-F7402B204B52,IS 7482
FAM-76588B54CE72,IS 7660
FAM-6432CA126C52,IS 81
FAM-730676F7E859,IS 8364
FAM-521C22F0BD0D,IS 12546
FAM-F74AB58CC972,IS 12601
FAM-90F3413E3028,IS 12606
FAM-9A378647F834,IS 12607
FAM-2661BDC12FB1,IS 12609
FAM-AA83FCFF405D,IS 12610
FAM-34A57A6D9D14,IS 12611
FAM-9F87A0B4D69C,IS 12616
FAM-1D731341F313,IS 12627
FAM-CE8353457C5E,IS 12632
FAM-3FE67B8AFFB5,IS 12651
FAM-B589F4CC61C3,IS 12652
FAM-58B764FCEA35,IS 12653
FAM-F8DD3B40413E,IS 12654
FAM-ECE748DD01ED,IS 220
FAM-C55EDE67127C,IS 291
FAM-2AC42643B8EE,IS 3349
FAM-7D3B40F1C11C,IS 576
FAM-58B4C9409502,IS 8948
FAM-0F983DCD6638,IS 12578
FAM-7CA732EF929A,IS 12579
FAM-94A51A761DED,IS 12583
FAM-67861657B0EA,IS 12595
FAM-C8F0F6F89E44,IS 12602
FAM-E53006833311,IS 12629
FAM-6CAFBDFD5121,IS 1488
FAM-3A0BBBAE8E43,IS 4574
FAM-195BDEDD39E8,IS 5416
FAM-E40227F5DA1A,IS 6337
FAM-E766A90B8FF7,IS 7421
FAM-5ADBF1088DBD,IS 9781
FAM-2D0C07E7EDA9,IS 12347
FAM-1133C4C05424,IS 12348
FAM-E5349D6D57FC,IS 12430
FAM-869B918EB01E,IS 12473
FAM-8724EF28D03A,IS 12475
FAM-1D9021472C33,IS 12542
FAM-6E0C4F3BAA3A,IS 12544
FAM-E97DE5CC0817,IS 12566
FAM-A07227F800F2,IS 12574
FAM-6B061530A997,IS 12577
FAM-BA892CF56F4C,IS 12581
FAM-7B17054DCDAE,IS 12584
FAM-C269F23B9E55,IS 12590
FAM-4BEE34AB363E,IS 12594
FAM-F186BA2DD98F,IS 12596
FAM-BA1B5A435D3A,IS 5893
FAM-FDADFF72CE74,IS 7330
FAM-1B247E716F39,IS 8483
FAM-EF1D2137205D,IS 901
FAM-939225191E09,IS 667 Supplement
FAM-C484F5249942,IS 12309
FAM-F5C45BADD8FE,IS 12519
FAM-1F4203FDB211,IS 12541
FAM-B264A34F1BAD,IS 12550
FAM-15201C776C8F,IS 12553
FAM-3228DBCE5D76,IS 12555
FAM-314352C3D8ED,IS 12561
FAM-01BE77EE3CB6,IS 12564
FAM-656BB86B2D97,IS 12569
FAM-79E6401571CD,IS 1554
FAM-B9A5D1176D3E,IS 3051
FAM-C9C62C46590C,IS 3067
FAM-C91F8B751603,IS 6494
FAM-A4DC25F239C8,IS 12303
FAM-72D9FE11C390,IS 12417
FAM-9EBEB18762DB,IS 12434
FAM-7209D0B30E7E,IS 12436
FAM-82F5D6529D8D,IS 12460
FAM-E7EC0388B739,IS 12478
FAM-64F73D222CEE,IS 12490
FAM-F6B3AA788B3E,IS 12506
FAM-4973711FC4A2,IS 12518
FAM-F6541E115A2F,IS 12529
FAM-62988D1E6FBE,IS 12551
FAM-F35BE8017DE2,IS 12557
FAM-19443921D866,IS 12559
FAM-9802A1E95B66,IS 5967
FAM-F5B4F7CAC7FA,IS 6697
FAM-BB1BB8ACADEA,IS 811
FAM-8808E5FBB7C5,IS 8508
FAM-9B51FAFCE018,IS 8794
FAM-178DB4366C93,IS 9503
FAM-44CA08CCA09B,IS 12512
FAM-0688EC28E369,IS 12524
FAM-64FAD7AA73AF,IS 4891
FAM-2AD5C4571365,IS 5924
FAM-C5D962AC07FF,IS 8017
FAM-F1A58C7FEE7E,IS 4321
FAM-00003DC31FCC,IS 12451
FAM-68E161AF4012,IS 12491
FAM-E42493DDAE6B,IS 2604
FAM-C7681804677D,IS 7030
FAM-2D39E76DE2E2,SP 44
FAM-54FD264C9ADC,IS 3583
FAM-F0A2128182F9,IS H3583
FAM-834DBB6B35E2,IS 12290
FAM-94A229D2E944,IS 12316
FAM-D5D428100739,IS 12414
FAM-98A27C778761,IS 12415
FAM-71F9339E824C,IS 12437
FAM-0310A4A65A3F,IS 12438
FAM-8FCFD27F6520,IS 1905
FAM-F25739C7EC44,IS 3390
FAM-834C609E334D,IS 3986
FAM-59DF59AD79B7,IS 9390
FAM-BB098DEE6958,IS 9636
FAM-F78D3AE75FB0,IS 12291
FAM-8CC949FC23BD,IS 12416
FAM-9665960F6413,IS 12421
FAM-87FA6BF5833A,IS 12440
FAM-6D0A9A0719E9,IS 11490
FAM-EAC109B35814,IS 12289
FAM-DA71E518248A,IS 12380
FAM-45F4E2D2B1F4,IS 12423
FAM-9C00EC5A41CD,IS 12522
FAM-058A0AE839F0,IS 1320
FAM-A168362FF316,IS 3588
FAM-71E01290D5B3,IS 5650
FAM-AC138758C1EC,IS 5653
FAM-D3F0734791BB,IS 7547
FAM-5F2EED38C703,IS 7556
FAM-687AF9F94DAC,IS 8190
FAM-260BB9F2CE85,IS 8227
FAM-F242A3F4F26C,IS 8499
FAM-85A8D70EC462,IS/QC 300000
FAM-310C0EEEB396,IS/QC 300401
FAM-1896FF9E993F,IS/QC 400100
FAM-67E0AF602EE0,IS/QC 400101
FAM-6D2F7231687B,IS 12543
FAM-F1FC2B1E273B,IS 11358
FAM-3ECA59CE77A4,IS 12317
FAM-0CC436FB2514,IS 12378
FAM-FD1334DA3126,IS 12379
FAM-D83158F52408,IS 12384
FAM-53002BA0EA9B,IS 12419
FAM-137E349C4491,IS 12497
FAM-660B7AF1DE8B,IS 12498
FAM-2AC2DA07C7C4,IS 12500
FAM-5782321A571B,IS 12510
FAM-70E0AACAE5F2,IS 12527
FAM-3A888EB0C92F,IS 12597
FAM-3119E258E129,IS 12603
FAM-AA1245BB5EF3,IS 2284
FAM-6D3E2F9DA446,IS 4226
FAM-B78DE10D0CCC,IS 10961
FAM-41827F81C681,IS 12288
FAM-291CC1E7C53B,IS 12331
FAM-F6C219DE1D39,IS 12388
FAM-8E5B44069782,IS 12499
FAM-84B959788284,IS 12507
FAM-0C6DB4A92C0D,IS 12515
FAM-66FC625AAA70,IS 3201
FAM-9D8D55BF8FBE,IS 4894
FAM-0B4BBBC17EB8,IS 5627
FAM-82CBC73F560C,IS 7135
FAM-6C2BCB0E8822,IS 7334
FAM-4E213CED58B9,IS 8528
FAM-704B25F46193,IS 9181
FAM-9BCEA4C0F3CA,IS 12277
FAM-23D452325923,IS 12325
FAM-ECF47B8925E5,IS 12332
FAM-01AC1C1E532B,IS 12462
FAM-E6F226BCC555,IS 12476
FAM-1291F2455472,IS 12477
FAM-EB799FF2C9A0,IS 12480
FAM-044530D7B5B8,IS 12481
FAM-F1F743D5CFB3,IS 12483
FAM-C338CAF7DFAF,IS 12485
FAM-EA55AEB205F6,IS 12513
FAM-6EEB391E1787,IS 2087
FAM-D52E978E6DCA,IS 4278
FAM-9FB56178B3B6,IS 5322
FAM-2CEE173D4B67,IS 6393
FAM-60BE05F0E6FB,IS 6508
FAM-1AFA001AD271,IS 7609
FAM-54FFEAF493D5,IS 9980
FAM-3107FCB29A25,IS 12093
FAM-6A9EA6EF9AB1,IS 12202
FAM-C1E06B7A18D2,IS 12248
FAM-D313D8007680,IS 12330
FAM-79B9CCE15A12,IS 12402
FAM-A2C8A1A21571,IS 12470
FAM-2FBE86DFEAD3,IS 12471
FAM-C1D256139044,IS 12472
FAM-1DA9FD03B698,IS 12474
FAM-ADFCE43D9E20,IS 2726
FAM-F052D76A7AD8,IS 3730
FAM-9FF68B03C71E,IS 4885
FAM-D60E3078E920,IS 6870
FAM-2616E157F07E,IS 7401
FAM-0C50A48D8DE9,IS 8996
FAM-3CD5108DF323,IS 9420
FAM-98A86C94FAF1,IS 12118
FAM-C0FE7C507844,IS 12231
FAM-B99198067ED2,IS 12251
FAM-6BAC30A2331A,IS 12276
FAM-3EC3F0088B61,IS 12314
FAM-8BD0AE308E39,IS 12443
FAM-FF51AB867F38,IS 12453
FAM-7A7149572375,IS 12455
FAM-46461913BF37,IS 5310
FAM-330CB2E7C1C9,IS 708
FAM-A72B7DBB1FAD,IS 7619
FAM-6D907200E177,IS 7993
FAM-07E9CD86FD9E,IS 8438
FAM-E0F47A685D83,IS 9553
FAM-CC00BAAD8F05,IS 9792
FAM-8F82A1ED18E5,IS 2180
FAM-E62B371726AE,IS 12122
FAM-AEF027F74835,IS 12208
FAM-3C1A9A2024F5,IS 12236
FAM-D6A79B9C251D,IS 12340
FAM-7C7502A94FF9,IS 12349
FAM-7FC1AA8F0F8B,IS 12371
FAM-FF9AADE8D645,IS 12403
FAM-932F3F281E26,IS 12412
FAM-4315CBC57CD1,IS 12413
FAM-4B6C5F961AD3,IS 12426
FAM-CD9B8A7D08A4,IS 12428
FAM-C819306ACC92,IS 12442
FAM-75673FA67FA4,IS 12445
FAM-63CE7B8369B3,IS 12452
FAM-DFD1889449AF,IS 12558
FAM-2E8BA7BDF9EF,IS 1471
FAM-F263F7BBA8F9,IS 2024
FAM-75F95CF782ED,IS 2305
FAM-C5A3FE1837EB,IS 2351
FAM-36EE86EFE03D,IS 3603
FAM-0E128A2AD244,IS 9193
FAM-C5E911A1D73D,IS 11456
FAM-15985DFCFB1F,IS 12183
FAM-3FBDFAFDB863,IS 12238
FAM-B6EAF4ED102F,IS 12389
FAM-3BE398413925,IS 12390
FAM-7F29EE7A3D8C,IS 12391
FAM-2934F392D82F,IS 12395
FAM-5A8A0848528A,IS 12397
FAM-90ECCD33B0F8,IS 12399
FAM-F360EB70221F,IS 12400
FAM-46136A26B95B,IS 12401
FAM-00827E42A7C0,IS 12404
FAM-1668890CC405,IS 12405
FAM-A736F73A75AC,IS 12407
FAM-B7B54AD36CD9,IS 2364
FAM-BC23A38C93CF,IS 4306
FAM-2CB0F83D0F02,IS 4481
FAM-10185E66B457,IS 7652
FAM-EE65ACC0D6CB,IS 8402
FAM-EA8FB07C1F95,IS 9342
FAM-C267F3F34005,IS 12141
FAM-B0BB6FA02E97,IS 12144
FAM-A79E18F7EFB4,IS 12146
FAM-B0BA7AA4F33E,IS 12170
FAM-FAF7C0BF7486,IS 12352
FAM-9CFDB9466DBC,IS 12353
FAM-49FCC1D2E5AA,IS 12359
FAM-581CCBA42B2A,IS 12367
FAM-F8219963B96E,IS 12368
FAM-1666F2C913E3,IS 12394
FAM-0CB12D26F7EF,IS 12409
FAM-4373A5F1148B,IS 12457
FAM-BEEA827596D0,IS 1871
FAM-4B29F024494A,IS 6057
FAM-9C3674B20944,IS 6476
FAM-C4784DB2875D,SP 45
FAM-9D5F1850D997,IS 11950
FAM-18739CB272AE,IS 12100
FAM-B90A8F871326,IS 12123
FAM-A5739334A68C,IS 12177
FAM-A8B305CA226D,IS 12188
FAM-96A8133D4924,IS 12296
FAM-CEE8374A5F26,IS 12297
FAM-4190B92FA864,IS 12298
FAM-9EF3F182C613,IS 12319
FAM-F478004EF576,IS 12321
FAM-47DBB21A3C2B,IS 12322
FAM-2E265549B6C4,IS 12323
FAM-558C62A72735,IS 12324
FAM-EF49B10FEA72,IS 12334
FAM-0863C8B6F43E,IS 12335
FAM-EECDD613A6E0,IS 12336
FAM-D0F7B9B66D36,IS 12342
FAM-802F7A378A75,IS 12365
FAM-79A228E6B4DA,IS 1483
FAM-B325D7C3E6AF,IS 2397
FAM-A9BFA8371591,IS 2835
FAM-338CB5096CFA,IS 3265
FAM-755635135F4E,IS 4432
FAM-1BDBBF9BBB5C,IS 6643
FAM-EF1082BBC340,IS 7565
FAM-D40481BD1629,IS 7608
FAM-A6343C2665DB,IS 8555
FAM-9FB01D6C1991,IS 8556
FAM-34D6236A0405,IS 11392
FAM-79A3ECA410D0,IS 12025
FAM-BA6482D2CEDA,IS 12074
FAM-D5446FB25B85,IS 12120
FAM-6F43CAB735F9,IS 12126
FAM-E02D766CFBDB,IS 12142
FAM-04402B0E5310,IS 12143
FAM-55F1FAB96210,IS 12169
FAM-F5E8A6265425,IS 12280
FAM-D0B1A9ADD847,IS 12281
FAM-340E890A11BB,IS 12302
FAM-05C808BBC7FA,IS 12366
FAM-56EB71C0D447,IS 12424
FAM-0D3D40E40E27,IS 1994
FAM-9251B510224B,IS 2995
FAM-1E05D2DD8C7C,IS 3052
FAM-FCC85AD50DCB,IS 3624
FAM-FF988526D50E,IS 3963
FAM-0B46D1DA4882,IS 6272
FAM-98DB3BC9F75C,IS 6475
FAM-F4FA594F2778,IS 7569
FAM-90FF28CE7525,IS 8006
FAM-5EBB4E05BD17,IS 8250
FAM-E1087339C6D2,IS 8784
FAM-690FF9702236,IS 5871
FAM-A631B52842F2,IS 10292
FAM-98F35CA9BC90,IS 11818
FAM-1E08F1A6CFB7,IS 12006
FAM-27BF9A52338A,IS 12048
FAM-D6669CDB00FD,IS 12068
FAM-CF38D2BF73CB,IS 12127
FAM-5E70455EE9A6,IS 12145
FAM-98C84971576E,IS 12148
FAM-FF2CDB75A72D,IS 12240
FAM-0E7C54D8C563,IS 12243
FAM-338C80FDB1B8,IS 12246
FAM-93D4249C097D,IS 12262
FAM-74371CFCFE35,IS 12307
FAM-6C6E6F62C89D,IS 1991
FAM-A579039412AE,IS 2700
FAM-DACC9EEA51BE,IS 2826
FAM-DBC0E591FD00,IS 3739
FAM-8698C45D6A28,IS 5693
FAM-53DB519B1B8B,IS 5703
FAM-AF40D3FB82D7,IS 5704
FAM-2FF65D8FC22A,IS 5705
FAM-74D88C9DEA21,IS 5710
FAM-12366E50410B,IS 6449
FAM-268618786396,IS 12270
FAM-B3FADE2BF587,IS 1028
FAM-2E8E2C77CB96,IS 10553
FAM-B95FDEB173FA,IS 12015
FAM-3F4CCEEF4334,IS 12017
FAM-68B6946C7129,IS 12043
FAM-A240AE4201D7,IS 12044
FAM-DAAF5DA6829B,IS 12053
FAM-8E8708CFC6C4,IS 12070
FAM-9A04E7495C03,IS 12073
FAM-372CD9ADF535,IS 12077
FAM-577CBAF1CB84,IS 12119
FAM-482450E68F27,IS 12135
FAM-31D80DAA16F3,IS 12237
FAM-16CC40A6AD0E,IS 12242
FAM-F0274F674C2E,IS 12250
FAM-F2B6A4390A13,IS 12261
FAM-BC8ADAA4B741,IS 12263
FAM-3A309353721A,IS 12267
FAM-5EEAB6EB7CD6,IS 12272
FAM-9387AC3EE18E,IS 12273
FAM-227C63DD5193,IS 2894
FAM-05D616A30595,IS 3288
FAM-0AFD3ADF17BD,IS 5359
FAM-4881D840203D,IS 5435
FAM-E28FD5622C7D,IS 736
FAM-B42BF6F4FDB8,IS 7834
FAM-00311E77239E,IS 11991
FAM-8A7F768552E4,IS 11998
FAM-90C6CFAEDE9E,IS 12014
FAM-C40F4BF1BF51,IS 12020
FAM-9CB8551820C9,IS 12034
FAM-1CC3644AD567,IS 12041
FAM-58DB34BF2CA4,IS 12046
FAM-BCF9FD532259,IS 12087
FAM-BD819BADBD49,IS 12089
FAM-CDF9B2088708,IS 12228
FAM-1E0ABAD10F0D,IS 12230
FAM-B7ECC689F6D4,IS 2606
FAM-19E389A1D57C,IS 4349
FAM-618AC47F1B50,IS 4563
FAM-3A82F9BA7126,IS 5488
FAM-96A0E91EDF28,IS 5570
FAM-F34FEAFDD049,IS 5651
FAM-FE990522907B,IS 6295
FAM-EA12E8C8A1AC,IS 9831
FAM-99E3ACB05225,IS H12264
FAM-CF1B323E691D,IS H12266
FAM-0516814F429F,IS 10241
FAM-2716C7A32F0B,IS 11902
FAM-D87CC6E22AED,IS 11996
FAM-F886D294A501,IS 11997
FAM-6D488CCD4CB2,IS 12003
FAM-34157950E607,IS 12005
FAM-C547AA8F13BA,IS 12013
FAM-F9FB3E288E3E,IS 12078
FAM-6915CF4DA1E0,IS 12079
FAM-198A7214C21D,IS 12080
FAM-A4C201C5AD0F,IS 12081
FAM-937995B8897F,IS 12204
FAM-2A91D47C3A21,IS 12212
FAM-1BF86DC0D1BC,IS 12214
FAM-EBDA769685D0,IS 12215
FAM-E0DCA20804F1,IS 12220
FAM-6F5A081513C6,IS 2031
FAM-08BC0B158EA6,IS 2678
FAM-B57C4BD6442E,IS 4975
FAM-5DF149DC7E0A,IS 5008
FAM-4B0BB3E52DBF,IS 5611
FAM-4F10DFADE3B4,IS 6601
FAM-6DB6C24715DE,IS 7517
FAM-F0F0518FA581,IS 8905
FAM-51CF6F65593E,IS 8907
FAM-5C028394DA16,IS 9541
FAM-63F0ABC9980C,IS 9802
FAM-31F990782FFB,IS 9848
FAM-115B25864F16,IS H12220
FAM-88A8E9812B00,IS 12199
